132,"[BOS]간지럼: ka̠ɲd͡ʑiɾʌ̹m[EOS]"
133,"[BOS]간질: ka̠ːɲd͡ʑiɭ[EOS]"
134,"[BOS]간질거리다: ka̠ɲd͡ʑiɭɡʌ̹ɾida̠[EOS]"
135,"[BOS]간질이다: ka̠ɲd͡ʑiɾida̠[EOS]"
136,"[BOS]간첩: ka̠ːɲt͡ɕʰʌ̹p̚[EOS]"
137,"[BOS]간체: ka̠ɲt͡ɕʰe̞[EOS]"
138,"[BOS]간통: ka̠ːntʰo̞ŋ[EOS]"
139,"[BOS]간판: ka̠npʰa̠n[EOS]"
140,"[BOS]간편하다: ka̠npʰjʌ̹nɦa̠da̠[EOS]"
141,"[BOS]간헐천: ka̠ːnɦʌ̹ʎt͡ɕʰʌ̹n[EOS]"
142,"[BOS]간호사: ka̠nβo̞sʰa̠[EOS]"
143,"[BOS]간혹: ka̠ːnβo̞k̚[EOS]"
144,"[BOS]갈고: ka̠ɭɡo̞[EOS]"
145,"[BOS]갈기: ka̠ːɭɡi[EOS]"
146,"[BOS]갈등: ka̠ɭt͈ɯŋ[EOS]"
147,"[BOS]갈륨: ka̠ʎʎjum[EOS]"
148,"[BOS]갈리시아: ka̠ʎʎiɕʰia̠[EOS]"
149,"[BOS]갈림길: ka̠ʎʎimk͈iɭ[EOS]"
150,"[BOS]갈망: ka̠ɭma̠ŋ[EOS]"
151,"[BOS]갈망하다: ka̠ɭma̠ŋɦa̠da̠[EOS]"
152,"[BOS]갈비: ka̠ɭbi[EOS]"
153,"[BOS]갈비뼈: ka̠ɭbip͈jʌ̹[EOS]"
154,"[BOS]갈비탕: ka̠ɭbitʰa̠ŋ[EOS]"
155,"[BOS]갈수록: ka̠ɭs͈uɾo̞k̚[EOS]"
156,"[BOS]갈아타다: ka̠ɾa̠tʰa̠da̠[EOS]"
157,"[BOS]갈증: ka̠ʎt͡ɕ͈ɯŋ[EOS]"
158,"[BOS]갉다: ka̠k̚t͈a̠[EOS]"
159,"[BOS]감각: ka̠ːmɡa̠k̚[EOS]"
160,"[BOS]감각적: ka̠mɡa̠k̚t͡ɕ͈ʌ̹k̚[EOS]"
161,"[BOS]감금: ka̠mɡɯm[EOS]"
162,"[BOS]감기: ka̠ːmɡi[EOS]"
163,"[BOS]감당: ka̠mda̠ŋ[EOS]"
164,"[BOS]감당하다: ka̠mda̠ŋɦa̠da̠[EOS]"
165,"[BOS]감동: ka̠ːmdo̞ŋ[EOS]"
166,"[BOS]감리교: ka̠mniɡjo[EOS]"
167,"[BOS]감마: ka̠mma̠[EOS]"
168,"[BOS]감명: ka̠mmjʌ̹ŋ[EOS]"
169,"[BOS]감미료: ka̠mmiɾjo[EOS]"
170,"[BOS]감방: ka̠mba̠ŋ[EOS]"
171,"[BOS]감사하다: ka̠ːmsʰa̠ɦa̠da̠[EOS]"
172,"[BOS]감상: ka̠msʰa̠ŋ[EOS]"
173,"[BOS]감소: ka̠ːmsʰo̞[EOS]"
174,"[BOS]감수하다: ka̠ːmsʰuɦa̠da̠[EOS]"
175,"[BOS]감시: ka̠mɕʰi[EOS]"
176,"[BOS]감시하다: ka̠mɕʰiɦa̠da̠[EOS]"
177,"[BOS]감안: ka̠ma̠n[EOS]"
178,"[BOS]감염: ka̠ːmjʌ̹m[EOS]"
179,"[BOS]감옥: ka̠mo̞k̚[EOS]"
180,"[BOS]감자튀김: ka̠md͡ʑa̠tʰɥiɡim[EOS]"
181,"[BOS]감전: ka̠ːmd͡ʑʌ̹n[EOS]"
182,"[BOS]감정: ka̠ːmd͡ʑʌ̹ŋ[EOS]"
183,"[BOS]감초: ka̠mt͡ɕʰo̞[EOS]"
184,"[BOS]감탄: ka̠ːmtʰa̠n[EOS]"
185,"[BOS]갑분싸: ka̠p̚p͈uns͈a̠[EOS]"
186,"[BOS]갑자기: ka̠p̚t͡ɕ͈a̠ɡi[EOS]"
187,"[BOS]갑작스레: ka̠p̚t͡ɕ͈a̠ks͈ɯɾe̞[EOS]"
188,"[BOS]갑충: ka̠p̚t͡ɕʰuŋ[EOS]"
189,"[BOS]갑판: ka̠p̚pʰa̠n[EOS]"
190,"[BOS]강가: ka̠ŋk͈a̠[EOS]"
191,"[BOS]강간: ka̠ːŋɡa̠n[EOS]"
192,"[BOS]강간하다: ka̠ːŋɡa̠nɦa̠da̠[EOS]"
193,"[BOS]강경: ka̠ŋɡjʌ̹ŋ[EOS]"
194,"[BOS]강국: ka̠ŋɡuk̚[EOS]"
195,"[BOS]강당: ka̠ːŋda̠ŋ[EOS]"
196,"[BOS]강력: ka̠ŋɲjʌ̹k̚[EOS]"
197,"[BOS]강력하다: ka̠ŋɲjʌ̹kʰa̠da̠[EOS]"
198,"[BOS]강렬하다: ka̠ŋɲjʌ̹ɾɦa̠da̠[EOS]"
199,"[BOS]강림: ka̠ːŋnim[EOS]"
200,"[BOS]강물: ka̠ŋmuɭ[EOS]"
201,"[BOS]강변: ka̠ŋbjʌ̹n[EOS]"
202,"[BOS]강설: ka̠ːŋsʰʌ̹ɭ[EOS]"
203,"[BOS]강세: ka̠ŋsʰe̞[EOS]"
204,"[BOS]강수: ka̠ːŋsʰu[EOS]"
205,"[BOS]강아지: ka̠ŋa̠d͡ʑi[EOS]"
206,"[BOS]강아지풀: ka̠ŋa̠d͡ʑipʰuɭ[EOS]"
207,"[BOS]강요: ka̠ːŋjo[EOS]"
208,"[BOS]강요하다: ka̠ːŋjoɦa̠da̠[EOS]"
209,"[BOS]강원도: ka̠ŋwʌ̹ndo̞[EOS]"
210,"[BOS]강의: ka̠ːŋɰi[EOS]"
211,"[BOS]강점기: ka̠ːŋd͡ʑʌ̹mɡi[EOS]"
212,"[BOS]강정: ka̠ŋd͡ʑʌ̹ŋ[EOS]"
213,"[BOS]강제: ka̠ːŋd͡ʑe̞[EOS]"
214,"[BOS]강조하다: ka̠ŋd͡ʑo̞ɦa̠da̠[EOS]"
215,"[BOS]강준치: ka̠ŋd͡ʑuɲt͡ɕʰi[EOS]"
216,"[BOS]강철: ka̠ŋt͡ɕʰʌ̹ɭ[EOS]"
217,"[BOS]강추: ka̠ŋt͡ɕʰu[EOS]"
218,"[BOS]강판: ka̠ŋpʰa̠n[EOS]"
219,"[BOS]강하다: ka̠ŋɦa̠da̠[EOS]"
220,"[BOS]강화도: ka̠ŋβwa̠do̞[EOS]"
221,"[BOS]갖가지: ka̠t̚k͈a̠d͡ʑi[EOS]"
222,"[BOS]갖다: ka̠t̚t͈a̠[EOS]"
223,"[BOS]같다: ka̠t̚t͈a̠[EOS]"
224,"[BOS]같은: ka̠tʰɯn[EOS]"
225,"[BOS]같이: ka̠t͡ɕʰi[EOS]"
226,"[BOS]같이하다: ka̠t͡ɕʰiɦa̠da̠[EOS]"
227,"[BOS]같잖다: ka̠t̚t͡ɕ͈a̠ntʰa̠[EOS]"
228,"[BOS]갚다: ka̠p̚t͈a̠[EOS]"
229,"[BOS]개고기: kɛːɡo̞ɡi[EOS]"
230,"[BOS]개나리: kɛːna̠ɾi[EOS]"
231,"[BOS]개나리꽃: kɛːna̠ɾik͈o̞t̚[EOS]"
232,"[BOS]개다: kɛːda̠[EOS]"
233,"[BOS]개량: kɛːɾja̠ŋ[EOS]"
234,"[BOS]개성: kɛːsʰʌ̹ŋ[EOS]"
235,"[BOS]개수: kɛːs͈u[EOS]"
236,"[BOS]개요: kɛːjo[EOS]"
237,"[BOS]개인적: kɛːiɲd͡ʑʌ̹k̚[EOS]"
238,"[BOS]개정판: kɛːd͡ʑʌ̹ŋpʰa̠n[EOS]"
239,"[BOS]개천: kɛːt͡ɕʰʌ̹n[EOS]"
240,"[BOS]개체: kɛːt͡ɕʰe̞[EOS]"
241,"[BOS]개판: kɛːpʰa̠n[EOS]"
242,"[BOS]개혁: kɛːʝjʌ̹k̚[EOS]"
243,"[BOS]갸웃거리다: kja̠ut̚k͈ʌ̹ɾida̠[EOS]"
244,"[BOS]갹출: kja̠k̚t͡ɕʰuɭ[EOS]"
245,"[BOS]거기: kʌ̹ɡi[EOS]"
246,"[BOS]거드름: kɘːdɯɾɯm[EOS]"
247,"[BOS]거든: kʌ̹dɯn[EOS]"
248,"[BOS]거듭: kʌ̹dɯp̚[EOS]"
249,"[BOS]거뜨다: kʌ̹t͈ɯda̠[EOS]"
250,"[BOS]거리다: kʌ̹ɾida̠[EOS]"
251,"[BOS]거릿모테이: kʌ̹ɾinmo̞tʰe̞i[EOS]"
252,"[BOS]거만: kɘːma̠n[EOS]"
253,"[BOS]거만하다: kɘːma̠nɦa̠da̠[EOS]"
254,"[BOS]거머리: kɘːmʌ̹ɾi[EOS]"
255,"[BOS]거문고: kʌ̹munɡo̞[EOS]"
256,"[BOS]거미: kʌ̹mi[EOS]"
257,"[BOS]거미줄: kʌ̹mid͡ʑuɭ[EOS]"
258,"[BOS]거부하다: kɘːbuɦa̠da̠[EOS]"
259,"[BOS]거북선: kʌ̹buks͈ʌ̹n[EOS]"
260,"[BOS]거북이: kʌ̹buɡi[EOS]"
261,"[BOS]거성: kɘːsʰʌ̹ŋ[EOS]"
262,"[BOS]거세: kɘːsʰe̞[EOS]"
263,"[BOS]거세다: kʌ̹sʰe̞da̠[EOS]"
264,"[BOS]거스러미: kʌ̹sʰɯɾʌ̹mi[EOS]"
265,"[BOS]거스름돈: kʌ̹sʰɯɾɯmt͈o̞n[EOS]"
266,"[BOS]거슬리다: kʌ̹sʰɯʎʎida̠[EOS]"
267,"[BOS]거시기: kʌ̹ɕʰiɡi[EOS]"
268,"[BOS]거실: kʌ̹ɕʰiɭ[EOS]"
269,"[BOS]거야: kɘːja̠[EOS]"
270,"[BOS]거역: kɘːjʌ̹k̚[EOS]"
271,"[BOS]거울: kʌ̹uɭ[EOS]"
272,"[BOS]거유: kɘːju[EOS]"
273,"[BOS]거의: kʌ̹ɰi[EOS]"
274,"[BOS]거인: kɘːin[EOS]"
275,"[BOS]거절: kɘːd͡ʑʌ̹ɭ[EOS]"
276,"[BOS]거주: kʌ̹d͡ʑu[EOS]"
277,"[BOS]거주하다: kʌ̹d͡ʑuɦa̠da̠[EOS]"
278,"[BOS]거즈: kʌ̹d͡ʑɯ[EOS]"
279,"[BOS]거지: kɘːd͡ʑi[EOS]"
280,"[BOS]거짓: kɘːd͡ʑit̚[EOS]"
281,"[BOS]거짓말: kɘːd͡ʑinma̠ɭ[EOS]"
282,"[BOS]거치적거리다: kʌ̹t͡ɕʰid͡ʑʌ̹k̚k͈ʌ̹ɾida̠[EOS]"
283,"[BOS]거칠다: kʌ̹t͡ɕʰiɭda̠[EOS]"
284,"[BOS]거품: kʌ̹pʰum[EOS]"
285,"[BOS]걱정: kʌ̹k̚t͡ɕ͈ʌ̹ŋ[EOS]"
286,"[BOS]건강: kɘːnɡa̠ŋ[EOS]"
287,"[BOS]건강하다: kɘːnɡa̠ŋɦa̠da̠[EOS]"
288,"[BOS]건강히: kɘːnɡa̠ŋʝi[EOS]"
289,"[BOS]건너가다: kɘːnnʌ̹ɡa̠da̠[EOS]"
290,"[BOS]건너다: kɘːnnʌ̹da̠[EOS]"
291,"[BOS]건너편: kɘːnnʌ̹pʰjʌ̹n[EOS]"
292,"[BOS]건넌편: kɘːnnʌ̹npʰjʌ̹n[EOS]"
293,"[BOS]건널목: kɘːnnʌ̹ɭmo̞k̚[EOS]"
294,"[BOS]건네다: kɘːnne̞da̠[EOS]"
295,"[BOS]건답: kʌ̹nda̠p̚[EOS]"
296,"[BOS]건더기: kʌ̹ndʌ̹ɡi[EOS]"
297,"[BOS]건반: kʌ̹nba̠n[EOS]"
298,"[BOS]건설: kɘːnsʰʌ̹ɭ[EOS]"
299,"[BOS]건설하다: kɘːnsʰʌ̹ɾɦa̠da̠[EOS]"
300,"[BOS]건의: kɘːnɰi[EOS]"
301,"[BOS]건전하다: kʌ̹ɲd͡ʑʌ̹nɦa̠da̠[EOS]"
302,"[BOS]건조: kʌ̹ɲd͡ʑo̞[EOS]"
303,"[BOS]건조기: kʌ̹ɲd͡ʑo̞ɡi[EOS]"
304,"[BOS]건조하다: kʌ̹ɲd͡ʑo̞ɦa̠da̠[EOS]"
305,"[BOS]건지다: kʌ̹ɲd͡ʑida̠[EOS]"
306,"[BOS]건축: kɘːɲt͡ɕʰuk̚[EOS]"
307,"[BOS]건축가: kɘːɲt͡ɕʰuk̚k͈a̠[EOS]"
308,"[BOS]건축물: kɘːɲt͡ɕʰuŋmuɭ[EOS]"
309,"[BOS]걸다: kɘːɭda̠[EOS]"
310,"[BOS]걸레: kʌ̹ɭɭe̞[EOS]"
311,"[BOS]걸리다: kʌ̹ʎʎida̠[EOS]"
312,"[BOS]걸신: kʌ̹ɭɕ͈in[EOS]"
313,"[BOS]걸어: kʌ̹ɾʌ̹[EOS]"
314,"[BOS]걸어가다: kʌ̹ɾʌ̹ɡa̠da̠[EOS]"
315,"[BOS]걸음: kʌ̹ɾɯm[EOS]"
316,"[BOS]걸음마: kʌ̹ɾɯmma̠[EOS]"
317,"[BOS]걸인: kʌ̹ɾin[EOS]"
318,"[BOS]걸치다: kɘːʎt͡ɕʰida̠[EOS]"
319,"[BOS]걸프렌드: kʌ̹ɭpʰɯɾe̞ndɯ[EOS]"
320,"[BOS]걸핏: kʌ̹ɭpʰit̚[EOS]"
321,"[BOS]검다: kɘːmt͈a̠[EOS]"
322,"[BOS]검도: kɘːmdo̞[EOS]"
323,"[BOS]검독수리: kʌ̹mdo̞ks͈uɾi[EOS]"
324,"[BOS]검둥오리: kʌ̹mduŋo̞ɾi[EOS]"
325,"[BOS]검둥오리사촌: kʌ̹mduŋo̞ɾisʰa̠t͡ɕʰo̞n[EOS]"
326,"[BOS]검둥이: kʌ̹mduŋi[EOS]"
327,"[BOS]검사: kɘːmsʰa̠[EOS]"
328,"[BOS]검소하다: kɘːmsʰo̞ɦa̠da̠[EOS]"
329,"[BOS]검술: kɘːmsʰuɭ[EOS]"
330,"[BOS]검역: kɘːmjʌ̹k̚[EOS]"
331,"[BOS]검열: kɘːmɲjʌ̹ɭ[EOS]"
332,"[BOS]검은금: kʌ̹mɯnɡɯm[EOS]"
333,"[BOS]검은딸기: kʌ̹mɯnt͈a̠ɭɡi[EOS]"
334,"[BOS]검은머리흰죽지: kʌ̹mɯnmʌ̹ɾiʝiɲd͡ʑuk̚t͡ɕ͈i[EOS]"
335,"[BOS]검정: kʌ̹md͡ʑʌ̹ŋ[EOS]"
336,"[BOS]검정망둑: kʌ̹md͡ʑʌ̹ŋma̠ŋduk̚[EOS]"
337,"[BOS]검토: kɘːmtʰo̞[EOS]"
338,"[BOS]겉핥다: kʌ̹tʰa̠ɭt͈a̠[EOS]"
339,"[BOS]게다가: ke̞da̠ɡa̠[EOS]"
340,"[BOS]게르마늄: ke̞ɾɯma̠ɲjum[EOS]"
341,"[BOS]게르만: ke̞ɾɯma̠n[EOS]"
342,"[BOS]게릴라: ke̞ɾiɭɭa̠[EOS]"
343,"[BOS]게스트하우스: ke̞sʰɯtʰɯɦa̠usʰɯ[EOS]"
344,"[BOS]게시: ke̞ːɕʰi[EOS]"
345,"[BOS]게시판: ke̞ːɕʰipʰa̠n[EOS]"
346,"[BOS]게시하다: ke̞ːɕʰiɦa̠da̠[EOS]"
347,"[BOS]게으르다: ke̞ɯɾɯda̠[EOS]"
348,"[BOS]게으름: ke̞ɯɾɯm[EOS]"
349,"[BOS]게이샤: ke̞iɕʰa̠[EOS]"
350,"[BOS]게이트: ke̞itʰɯ[EOS]"
351,"[BOS]게임: k͈e̞im[EOS]"
352,"[BOS]게임기: k͈e̞imɡi[EOS]"
353,"[BOS]게장: ke̞d͡ʑa̠ŋ[EOS]"
354,"[BOS]겨누다: kjʌ̹nuda̠[EOS]"
355,"[BOS]겨드랑이: kjʌ̹dɯɾa̠ŋi[EOS]"
356,"[BOS]겨레: kjʌ̹ɾe̞[EOS]"
357,"[BOS]겨루다: kjʌ̹ɾuda̠[EOS]"
358,"[BOS]겨를: kjʌ̹ɾɯɭ[EOS]"
359,"[BOS]겨우: kjʌ̹u[EOS]"
360,"[BOS]겨울철: kjʌ̹uʎt͡ɕʰʌ̹ɭ[EOS]"
361,"[BOS]겨자: kjʌ̹d͡ʑa̠[EOS]"
362,"[BOS]격납고: kjʌ̹ŋna̠p̚k͈o̞[EOS]"
363,"[BOS]격려: kjʌ̹ŋɲjʌ̹[EOS]"
364,"[BOS]격리: kjʌ̹ŋni[EOS]"
365,"[BOS]격언: kjʌ̹ɡʌ̹n[EOS]"
366,"[BOS]겪다: kjʌ̹k̚t͈a̠[EOS]"
367,"[BOS]견디다: kjʌ̹ndida̠[EOS]"
368,"[BOS]견본: kjɘːnbo̞n[EOS]"
369,"[BOS]견유: kjʌ̹ɲju[EOS]"
370,"[BOS]견주다: kjʌ̹ɲd͡ʑuda̠[EOS]"
371,"[BOS]결론: kjʌ̹ɭɭo̞n[EOS]"
372,"[BOS]결심: kjʌ̹ɭɕ͈im[EOS]"
373,"[BOS]결장: kjʌ̹ʎt͡ɕ͈a̠ŋ[EOS]"
374,"[BOS]결정: kjʌ̹ʎt͡ɕ͈ʌ̹ŋ[EOS]"
375,"[BOS]결정되다: kjʌ̹ʎt͡ɕ͈ʌ̹ŋdwe̞da̠[EOS]"
376,"[BOS]결정론: kjʌ̹ʎt͡ɕ͈ʌ̹ŋno̞n[EOS]"
377,"[BOS]결정짓다: kjʌ̹ʎt͡ɕ͈ʌ̹ŋd͡ʑit̚t͈a̠[EOS]"
378,"[BOS]결정하다: kjʌ̹ʎt͡ɕ͈ʌ̹ŋɦa̠da̠[EOS]"
379,"[BOS]결코: kjʌ̹ɭkʰo̞[EOS]"
380,"[BOS]결핍: kjʌ̹ɭpʰip̚[EOS]"
381,"[BOS]결함: kjʌ̹ɾɦa̠m[EOS]"
382,"[BOS]결합: kjʌ̹ɾɦa̠p̚[EOS]"
383,"[BOS]결합되다: kjʌ̹ɾɦa̠p̚t͈we̞da̠[EOS]"
384,"[BOS]결혼: kjʌ̹ɾβo̞n[EOS]"
385,"[BOS]겸손: kjʌ̹msʰo̞n[EOS]"
386,"[BOS]겸손하다: kjʌ̹msʰo̞nɦa̠da̠[EOS]"
387,"[BOS]겹다: kjɘːp̚t͈a̠[EOS]"
388,"[BOS]경계: kjʌ̹ŋɡje̞[EOS]"
389,"[BOS]경고: kjɘːŋɡo̞[EOS]"
390,"[BOS]경고창: kjɘːŋɡo̞t͡ɕʰa̠ŋ[EOS]"
391,"[BOS]경고하다: kjɘːŋɡo̞ɦa̠da̠[EOS]"
392,"[BOS]경관: kjʌ̹ŋɡwa̠n[EOS]"
393,"[BOS]경구: kjɘːŋk͈u[EOS]"
394,"[BOS]경기도: kjʌ̹ŋɡido̞[EOS]"
395,"[BOS]경기장: kjɘːŋɡid͡ʑa̠ŋ[EOS]"
396,"[BOS]경력: kjʌ̹ŋɲjʌ̹k̚[EOS]"
